IDs,tsne dim 1,tsne dim 2,Cluster
GR-02-0119-H1,-3.1266787,1.781909,13
NY-01-0662-H1,-2.9510894,8.538564,9
NL-01-0131-H1,4.5285177,-9.425463,23
FR-01-0669-H1,-1.6826314,-2.000227,14
CZ-01-0008-H1,-7.387135,-1.87667,-1
DE-03-2603-H1,-2.7979403,-20.67601,22
DE-02-3318-H1,12.975521,-10.109857,20
DK-01-0811-H1,-1.6826314,-2.0002258,14
DE-03-1556-H1,-2.951088,8.538629,9
FR-01-0714-H1,-2.9510067,8.538706,9
SE-01-1243-H1,-2.951016,8.538524,9
SE-01-1211-H1,-2.9510472,8.538472,9
DE-02-2875-H1,-2.951047,8.538493,9
FR-01-0597-H1,13.54883,-14.005943,28
UK-01-0078-H1,4.660377,-11.3738985,-1
GR-02-0533-H1,-0.66661334,1.9593362,12
DE-03-1424-H1,-2.9510818,8.538439,9
IT-07-0290-H1,-2.951018,8.538541,9
DE-02-0557-H1,-1.2397937,4.6938233,-1
DE-02-4111-H1,12.965644,-10.103585,20
IT-05-0301-H1,-2.9511044,8.538603,9
DE-02-2965-H1,-2.951018,8.538541,9
GR-03-0239-H1,1.1710284,-21.3375,25
DE-02-2042-H1,2.330749,-3.2495096,17
GR-01-0726-H1,-2.9509974,8.538574,9
GR-01-0375-H1,6.9726295,-11.120329,-1
GR-02-0792-H1,1.5582094,-14.287713,18
US-01-0688-H1,-2.951047,8.538493,9
DE-02-1618-H1,-16.032501,-8.70595,5
UK-02-0091-H1,2.3804498,2.413738,12
UK-01-0120-H1,-2.951047,8.538493,9
DK-01-0392-H1,-2.950943,8.538664,9
NL-01-0777-H1,-2.951248,8.538453,9
DE-02-4196-H1,-0.47311652,2.305277,-1
DK-01-1392-H1,-2.9512794,8.538318,9
PL-01-0141-H1,-6.006305,-18.335272,21
DE-02-0846-H1,6.5111747,-8.132028,23
DK-01-0375-H1,-2.9513433,8.538217,9
DK-01-0101-H1,14.228237,-10.3775625,20
NL-01-1365-H1,3.3948374,-20.944027,-1
DE-03-2073-H1,-5.4741406,-18.538715,21
NL-01-0264-H1,-5.628387,-14.182109,16
DE-03-2196-H1,1.1710284,-21.3375,25
FR-01-1278-H1,-2.9513752,8.538185,9
SR-01-0052-H1,6.355239,-4.2948947,-1
IT-07-0217-H1,5.9647927,-20.206636,26
FR-01-0141-H1,-18.931164,-8.667777,5
HU-01-0255-H1,-2.9516208,8.536552,9
GR-01-0592-H1,2.012185,2.857447,12
DE-03-4685-H1,-0.65258324,-14.812909,-1
US-01-1050-H1,4.6437964,2.2133873,12
NL-04-0074-H1,-2.9515507,8.536454,9
FR-01-0292-H1,-2.9514892,8.536611,9
PL-01-0343-H1,6.571146,-17.181326,26
DE-03-1233-H1,-0.7146635,-18.250988,19
DE-02-3913-H1,6.5111747,-8.132028,23
DE-03-4057-H1,-2.951351,8.538283,9
SR-01-0057-H1,2.449337,-14.371968,18
UK-01-0464-H1,-0.101105615,-11.674037,-1
UK-02-0057-H1,3.509848,2.9006164,12
ES-01-0377-H1,-2.9513836,8.538163,9
FR-01-0347-H1,-2.9516072,8.536374,9
DE-03-2432-H1,-2.9513278,8.538393,9
DE-02-4409-H1,1.3990198,-15.292943,18
DE-03-2371-H1,-2.951357,8.538343,9
SE-01-0292-H1,-2.5715609,-5.015895,15
DE-03-3100-H1,3.51954,-7.5018196,-1
DE-02-3104-H1,-2.9513524,8.538349,9
DE-03-0239-H1,-2.951357,8.538343,9
UK-01-0697-H1,-2.9513,8.538347,9
IT-02-0750-H1,-2.9513018,8.538336,9
NL-01-0026-H1,12.662496,-13.880055,28
RU-01-0715-H1,-2.951261,8.5384035,9
UK-02-0141-H3,-2.9512274,8.538427,9
CZ-01-1260-H1,13.548802,-14.005915,28
DE-02-1028-H1,-16.070726,-8.640928,5
DK-01-1009-H1,-2.9513018,8.538336,9
DK-01-1324-H1,-2.9512672,8.538404,9
GR-02-0182-H1,-4.124314,-9.122754,-1
DK-01-0231-H1,4.5294733,-18.78546,-1
DK-01-0505-H1,-2.951323,8.538413,9
NY-01-1214-H1,-2.9513,8.538347,9
UK-01-0716-H1,-2.9513104,8.538287,9
HU-01-0180-H1,-2.951307,8.538313,9
DK-01-0425-H1,13.977465,-10.667938,20
GR-02-0785-H1,11.579119,-1.9958698,-1
SE-01-0576-H1,-2.9513009,8.538316,9
DE-03-0073-H1,-2.9513142,8.538265,9
GR-02-0089-H1,-2.9512405,8.538358,9
FR-01-1222-H1,0.41812697,0.9994307,-1
CZ-01-0654-H1,14.123089,-10.59946,20
ES-01-0649-H1,-19.814407,-11.938903,4
IT-05-0321-H1,-0.72014594,-9.379422,-1
DE-03-2826-H1,-2.9512455,8.538294,9
IT-02-0333-H1,-19.404135,-13.575445,4
IT-01-0180-H1,-19.814407,-11.938903,4
SE-01-0913-H1,0.39421287,-13.893131,18
DE-03-0278-H1,5.700453,1.9923353,-1
FR-01-0919-H1,-2.9513736,8.538222,9
DE-02-1067-H1,-2.9513762,8.53821,9
DE-03-2849-H1,-2.9513652,8.538028,9
FR-01-1239-H1,-16.594847,-13.521986,-1
DE-03-0486-H1,-2.9513447,8.5380335,9
IT-08-0001-H1,-2.9513068,8.538069,9
DK-01-0325-H1,-2.9513893,8.537995,9
CZ-01-0736-H1,-19.814407,-11.938903,4
DE-03-3276-H1,-2.951383,8.53773,9
FR-01-0931-H1,-2.6641235,0.8267617,13
NY-01-1042-H1,9.484516,-15.036023,27
DE-02-2201-H1,4.9271464,2.411483,12
DE-02-3167-H1,5.7542434,3.9088104,12
FR-01-0496-H1,-18.931164,-8.667777,5
NY-01-1133-H1,2.1912193,-3.8117702,17
IT-05-0363-H1,6.6764693,2.9850752,-1
NY-01-0884-H1,-2.9513814,8.537797,9
DE-03-3147-H1,-6.2473927,-10.092854,-1
DE-02-1210-H1,-16.083591,-8.6143675,5
IT-06-0278-H1,13.6611395,-10.290309,20
DE-02-0694-H1,5.927093,-5.9189305,-1
DE-03-3090-H1,-3.3944685,-20.514183,22
DE-02-4275-H1,-14.827022,-7.915306,5
DE-03-3051-H1,-2.9513152,8.537975,9
IT-01-0091-H1,-3.1266787,1.781909,13
NL-04-0158-H1,-2.9513016,8.537827,9
US-01-0297-H1,4.6706834,2.6404214,12
DE-03-3623-H1,1.9130429,2.7569313,12
DE-03-4752-H1,-2.9512026,8.537886,9
DE-02-2012-H1,-15.566136,-8.686023,5
DE-02-4044-H1,1.2188014,-10.904009,23
NL-01-0428-H1,-2.951249,8.537735,9
NL-01-0987-H1,-16.083637,-8.614276,5
DE-02-4586-H1,-14.827022,-7.915306,5
DE-03-0847-H1,2.9735518,2.3632112,12
SE-01-0174-H1,-2.9512596,8.537149,9
ES-01-0271-H1,-2.9512818,8.53723,9
DE-02-3687-H1,-14.827022,-7.915306,5
DE-03-0691-H1,10.434811,-10.07605,-1
NL-01-0440-H1,-2.9511964,8.537806,9
DE-02-3163-H2,6.860335,-0.24023354,-1
SE-01-0071-H1,6.627478,-19.381685,26
SE-01-1024-H1,-2.9511805,8.5379305,9
DE-02-1501-H1,3.7437787,-8.6459255,23
IT-07-0311-H1,3.2784362,6.325713,-1
PL-01-0292-H1,3.5532827,-22.137976,-1
NY-01-0306-H1,-2.9510982,8.538441,9
IT-01-0020-H1,-2.3324032,8.365689,9
DE-02-0738-H1,1.1117085,-10.507269,23
SR-01-0101-H1,-19.41666,-13.580098,4
IT-01-0275-H1,-2.3323228,8.367314,9
FR-01-1073-H1,-2.3238208,8.474342,9
DE-02-1417-H1,-2.3271356,8.404405,9
GR-03-0343-H1,-2.324508,8.454379,9
DE-02-3361-H1,-2.3331313,8.366873,9
DE-02-2473-H1,-2.333886,8.363955,9
DE-03-2299-H1,-17.626852,-8.698361,5
DE-03-0069-H1,13.150226,-14.500838,28
DK-01-0825-H1,-20.36389,-9.08952,-1
DE-02-4612-H1,-2.3306904,8.380407,9
FR-01-0819-H1,5.3031116,-15.621106,-1
FR-01-0583-H1,-18.932161,-8.668044,5
SE-01-0823-H1,-2.3218486,8.537984,9
CZ-01-0883-H1,-2.332264,8.36948,9
CZ-01-1748-H1,14.416029,-2.981871,-1
IT-01-0388-H1,14.416029,-2.981871,-1
IT-06-0132-H1,-2.3323042,8.369646,9
SE-01-1142-H1,-2.3323042,8.369646,9
DE-01-0200-H1,-5.499517,-18.551945,21
IT-02-0679-H2,-1.9561023,4.790751,-1
FR-01-1092-H1,-2.3322735,8.369065,9
DE-03-3067-H1,-5.874292,-19.49461,21
IT-02-0302-H1,-2.3323028,8.368721,9
DE-02-0044-H1,2.011779,2.8572545,12
SE-01-1038-H1,-2.332285,8.369247,9
US-01-0337-H1,-2.3323846,8.368872,9
SE-01-0169-H1,-2.3234713,8.475716,9
RU-01-0258-H1,-1.6825457,-2.0001543,14
IT-01-0242-H1,-1.219627,4.6676702,-1
DE-03-2335-H1,-5.874285,-19.49464,21
DE-03-1508-H1,1.9807187,3.8352156,12
AT-01-0022-H1,-2.3323357,8.367858,9
CZ-01-0594-H2,0.38744563,-13.901834,18
DE-02-1600-H1,-2.3323052,8.366563,9
IT-06-0156-H1,-2.3324003,8.366091,9
DE-03-2259-H1,-1.1105957,4.6212087,-1
AT-01-0004-H1,-2.3323793,8.366295,9
FR-01-0995-H1,-2.3324215,8.366112,9
IT-05-0011-H1,-19.832945,-11.929439,4
CZ-01-0203-H1,-2.3322887,8.36846,9
UK-03-0408-H1,4.671244,-18.87588,-1
DE-03-4348-H1,-2.3323834,8.367598,9
UK-01-0701-H1,-2.3323433,8.366478,9
DE-03-2202-H1,1.1692214,-21.335966,25
DE-03-1667-H1,6.4611626,-8.656656,23
NY-01-0436-H1,-2.332363,8.3664,9
PL-01-0162-H1,-2.3323433,8.366478,9
NY-01-1132-H1,-2.3322835,8.368251,9
DE-03-1732-H1,-2.3323588,8.366794,9
NY-01-0118-H1,9.485511,-15.0363035,27
PL-01-0304-H1,4.1630554,-23.125914,-1
CZ-01-1358-H1,-19.832945,-11.929439,4
HU-01-0035-H1,-2.3323321,8.368079,9
DE-03-2658-H1,8.987783,-15.739277,27
DE-01-0370-H1,-5.4927683,-16.897408,-1
DE-03-2317-H1,-2.333958,8.365167,9
GR-01-0102-H1,-2.3338788,8.365105,9
IT-02-0249-H1,-2.3338487,8.365034,9
IT-01-0011-H1,-2.3339245,8.364888,9
SE-01-0692-H1,-2.3339052,8.365081,9
DE-03-3604-H1,-2.3339112,8.364824,9
GR-01-0572-H1,-2.3340116,8.363716,9
DE-02-4243-H1,-4.6176767,-11.266626,-1
DE-02-1855-H1,-16.024582,-8.722405,5
SE-01-1120-H1,-5.938025,-12.194897,-1
HU-01-0160-H1,4.0089874,-24.001968,-1
DE-02-2859-H1,-2.3339896,8.364202,9
US-01-0872-H1,-2.3340235,8.363537,9
IT-05-0132-H1,12.872005,-13.5233965,28
SE-01-1002-H1,-2.3340116,8.363716,9
DE-03-0878-H1,-2.3340235,8.363537,9
DE-02-3051-H1,8.683717,-10.913244,-1
US-01-1076-H1,-2.3104293,8.745165,9
IT-01-0083-H1,-2.310191,8.747718,9
DK-01-0842-H1,-2.3101745,8.748314,9
NY-01-0352-H1,3.6492774,4.8862824,-1
US-01-1146-H1,-2.3104403,8.745167,9
DE-02-2014-H1,-2.310438,8.745181,9
DE-02-4094-H1,-2.3101704,8.748396,9
GR-03-0403-H1,0.8433926,2.0425377,12
DE-03-1188-H1,-2.3101625,8.748396,9
US-01-0218-H1,-2.310512,8.744313,9
DE-03-4330-H1,-2.3323088,8.367256,9
DE-03-2338-H1,-5.874292,-19.49461,21
MK-01-0016-H1,8.815279,-17.044205,-1
IT-05-0029-H1,-2.3324177,8.367227,9
US-01-0880-H1,-18.931986,-8.668136,5
ES-01-0621-H1,5.509454,-6.5873413,-1
DK-01-0292-H1,3.4850929,-18.092722,-1
DK-01-1562-H1,-2.3323598,8.368178,9
UK-01-0714-H1,-2.3324533,8.366875,9
DK-01-0914-H1,-3.1261775,1.7819202,13
NL-01-0630-H1,-4.7239594,-17.52373,-1
GR-02-0072-H1,-16.024248,-8.722811,5
DE-02-0693-H1,-2.3324666,8.366636,9
DE-02-1464-H1,-2.3324666,8.366636,9
FR-01-1299-H1,-2.3324502,8.366709,9
DE-03-4251-H1,-3.226622,-20.570574,22
NL-01-0212-H1,3.5806897,2.935925,12
IT-01-0409-H1,2.0385566,-4.4544754,17
SE-01-0635-H1,-2.332469,8.366551,9
DE-02-3572-H1,13.19499,-10.006696,20
SE-01-0614-H1,-2.3324018,8.367487,9
DE-03-3431-H1,-2.3324804,8.366304,9
GR-01-0806-H1,1.9272722,-14.27204,18
DE-03-3870-H1,-2.3324654,8.366823,9
SE-01-0087-H1,-2.332259,8.368061,9
CZ-01-1100-H1,-2.3323252,8.3670025,9
DE-03-0706-H1,3.0243266,-11.26097,-1
DE-01-0407-H1,-2.3324184,8.366817,9
NY-01-1290-H2,-2.3323793,8.367229,9
CZ-01-1871-H2,-1.279597,-5.61379,15
DE-02-3841-H1,1.2897769,6.6133566,-1
FR-01-0436-H1,-0.8759932,-10.89958,-1
GR-02-0144-H1,-1.6825457,-2.0001543,14
NL-01-1193-H1,-2.3323796,8.367228,9
DE-03-0044-H1,-17.626852,-8.698361,5
DK-01-0861-H1,-2.3324163,8.367047,9
FR-01-1085-H1,-1.6825457,-2.0001543,14
RU-01-0562-H1,-2.3323934,8.367191,9
DE-02-4271-H1,1.3883892,-15.287318,18
DE-03-2133-H1,-2.3324177,8.367227,9
UK-03-0106-H1,-2.325729,8.431443,9
PL-01-0022-H1,-7.4985924,-17.830114,-1
DE-02-2229-H1,-3.0726388,1.807536,13
NL-01-0963-H1,-2.3259215,8.420845,9
HU-01-0224-H1,1.1692214,-21.335966,25
PL-01-0088-H1,4.5292277,-9.42468,23
ES-01-0062-H1,-19.41666,-13.580098,4
DE-03-2797-H1,-2.3260193,8.419121,9
NL-01-0104-H1,-2.332314,8.368001,9
SE-01-0769-H1,-0.8680101,-9.09351,-1
DE-02-3853-H1,-2.3323226,8.367496,9
DE-02-4240-H1,-16.256987,-5.6810694,-1
IT-01-0029-H1,-2.3323038,8.368376,9
DE-03-3071-H1,-2.3323052,8.368902,9
HU-01-0254-H1,1.0698165,-21.363462,25
CZ-01-1445-H1,3.2398558,-17.009325,18
NY-01-0331-H1,-19.832945,-11.929439,4
DE-02-3287-H1,-2.3322613,8.369264,9
CZ-01-1496-H1,-2.3323255,8.369143,9
PL-01-0215-H1,-4.1222324,-9.0948305,-1
NL-01-1208-H1,-0.8680104,-9.093508,-1
DE-03-0907-H1,11.579166,-1.9958993,-1
FR-01-0201-H1,-2.332352,8.36768,9
IT-08-0079-H1,-2.3323147,8.368043,9
IT-01-0325-H1,-2.3323314,8.367852,9
FR-01-0721-H1,2.064302,-9.143895,23
DE-03-4589-H1,-5.874292,-19.49461,21
RU-01-0340-H1,-2.3323736,8.367875,9
DE-03-3013-H1,3.448672,-23.560585,24
SE-01-1298-H1,1.3430609,-11.637004,-1
SE-01-0747-H2,-2.3323212,8.368703,9
CZ-01-0444-H1,-0.22771938,1.4326234,12
DE-02-4811-H1,2.5496743,-10.28986,23
CZ-01-0987-H1,-2.332352,8.368044,9
RU-01-0103-H1,-2.3323848,8.36822,9
FR-01-0488-H1,4.529228,-9.424673,23
CZ-01-0113-H1,-21.448572,-11.650153,-1
SE-01-0825-H1,-1.1160072,-16.822289,19
AT-01-0131-H1,4.7219667,-9.680905,23
NL-01-0375-H1,-2.3339841,8.364279,9
UK-01-0066-H1,-17.626852,-8.698361,5
DE-03-0075-H1,-17.626852,-8.698361,5
DK-01-1220-H1,-2.332384,8.3691025,9
NY-01-0327-H1,-2.3323934,8.369467,9
GR-01-0522-H1,-2.333983,8.363373,9
HU-01-0207-H1,5.3031116,-15.621106,-1
DE-02-2711-H1,-2.332408,8.3695755,9
DK-01-1190-H1,7.6958427,-7.491616,23
DE-03-1099-H1,-2.3324034,8.36939,9
ES-01-0135-H1,-2.3324573,8.36893,9
FR-01-0262-H1,-2.3324394,8.3692255,9
DE-02-3561-H1,-2.332426,8.368752,9
ES-01-0004-H1,-19.41666,-13.580098,4
FR-01-0706-H1,0.762171,-13.643431,18
DE-02-4866-H1,-2.3324347,8.368588,9
NL-01-1158-H1,-2.3324213,8.369947,9
DE-03-4677-H1,-1.279597,-5.61379,15
DE-03-1648-H1,-6.0174546,-17.791508,21
SE-01-0552-H1,-2.3324103,8.370123,9
DE-03-1429-H1,-3.2311382,-20.521236,22
CZ-01-0767-H1,14.416029,-2.981871,-1
DE-02-3963-H1,-14.827046,-7.9173384,5
UK-02-0293-H1,-2.3324056,8.37023,9
RU-01-0015-H1,5.196092,-7.1577697,-1
DE-02-0185-H1,-2.332435,8.370359,9
CZ-01-1146-H1,2.200739,-4.2437534,17
CZ-01-1222-H1,2.3844364,-4.1576653,17
DE-02-3965-H1,-14.827046,-7.9173384,5
DE-02-4438-H1,-2.3324955,8.370342,9
DE-02-3713-H1,2.598321,-10.314335,23
DE-03-0715-H1,-2.3341472,8.363156,9
NY-01-1068-H1,-2.3324845,8.369871,9
IT-05-0198-H1,-2.3324618,8.370062,9
NY-01-0004-H1,-2.3324938,8.36982,9
DK-01-0479-H1,-2.3324473,8.370202,9
DK-01-0499-H1,-2.3324587,8.370193,9
DE-01-0305-H1,-2.3324473,8.370202,9
IT-08-0029-H1,7.673032,-7.4801984,23
DE-03-3245-H1,1.1692197,-21.335999,25
CZ-01-1466-H1,2.0385566,-4.4544754,17
US-01-0342-H1,-1.6629448,-18.167583,19
DE-02-5035-H1,-12.173603,3.1863532,-1
DE-03-4273-H1,2.8048832,-8.150186,-1
CZ-01-1234-H1,9.485511,-15.0363035,27
IT-02-0002-H1,-19.832945,-11.929439,4
GR-02-0069-H1,3.7002165,-9.588187,23
GR-01-0453-H1,0.9774094,3.8059669,12
US-01-1150-H1,-2.3324625,8.370274,9
IT-08-0082-H1,-0.69862974,-17.907251,19
NL-01-0137-H1,1.3517897,-24.862022,-1
DE-03-1570-H1,11.332746,-4.5642114,-1
DE-03-2807-H1,-3.160777,-20.54935,22
DE-02-2483-H1,-2.3324625,8.370274,9
CZ-01-0235-H1,14.416029,-2.981871,-1
DE-03-4467-H1,-2.3339567,8.365275,9
DE-02-3315-H1,-2.3339567,8.365275,9
SE-01-0654-H1,1.2897769,6.6133566,-1
GR-01-0882-H1,13.967204,-10.663126,20
DE-02-2950-H1,-2.3339188,8.364974,9
DE-03-3624-H1,13.551812,-14.009686,28
IT-07-0158-H1,-2.3339024,8.365488,9
DE-02-0882-H1,-2.3338645,8.365353,9
NY-01-0845-H1,-2.3339243,8.36549,9
UK-01-0215-H1,0.14416988,1.7172619,12
DE-03-4715-H1,1.0579327,-16.876373,-1
DE-01-0489-H1,4.9385824,-22.0884,-1
DE-03-4630-H1,5.9400077,-20.558302,26
IT-08-0004-H1,-2.3339243,8.36549,9
RU-01-0327-H1,0.41821378,0.9994347,-1
RU-01-0454-H1,-1.279597,-5.61379,15
IT-01-0014-H1,6.1027675,-4.1275325,-1
NY-01-1135-H1,-2.3339243,8.36549,9
CZ-01-0089-H1,-2.3339243,8.36549,9
DE-02-4033-H1,-2.3339005,8.3656645,9
GR-01-0372-H1,-19.832945,-11.929439,4
GR-01-0644-H1,-2.3339243,8.36549,9
DE-02-2929-H1,-2.3341444,8.365785,9
DK-01-1108-H1,4.1751957,2.7273118,12
UK-01-0479-H1,-19.832945,-11.929439,4
FR-01-0890-H1,-2.3341444,8.365785,9
GR-01-0419-H1,6.978483,-17.572735,-1
SE-01-1051-H1,-2.3338685,8.365851,9
DE-03-3288-H1,-2.334173,8.365666,9
DE-02-2864-H1,-14.827046,-7.9173384,5
DE-02-2478-H1,-1.2119086,-16.489832,19
GR-02-0121-H1,-2.3339028,8.365685,9
DE-03-3520-H1,-2.3339028,8.365685,9
DE-02-4426-H1,2.5328805,-8.568227,-1
IT-05-0383-H1,-2.333878,8.365979,9
DE-03-1480-H1,-2.333891,8.365985,9
CZ-01-1320-H1,2.0385566,-4.4544787,17
DE-02-2518-H1,-1.8076054,8.740003,9
SE-01-0742-H1,-1.8077273,8.740163,9
DE-03-0349-H1,-17.62886,-8.697335,5
NY-01-0343-H1,6.9341044,-11.222936,-1
DK-01-1370-H1,-1.8074604,8.739841,9
DE-03-0340-H1,-1.8065709,8.73877,9
CZ-01-0449-H1,-1.2796661,-5.6138296,15
DK-01-1325-H1,-1.8028318,8.731871,9
IT-05-0421-H1,-19.881182,-11.886822,4
US-01-0272-H1,-18.932741,-8.667879,5
UK-03-0034-H1,-1.8017919,8.730477,9
IT-07-0050-H1,-1.8092184,8.744184,9
UK-02-0075-H1,-1.8162141,8.752374,9
US-01-1318-H1,-1.0141075,-11.348965,-1
UK-02-0098-H1,-1.8418067,8.786077,9
FR-01-0014-H1,-1.806422,8.738634,9
DE-02-3301-H1,-1.8064682,8.738767,9
DE-02-4877-H1,-1.8015292,8.730719,9
DK-01-0328-H1,-1.8016691,8.730885,9
CZ-01-1241-H1,-1.806311,8.738664,9
DE-02-3404-H1,-1.8064035,8.738672,9
GR-03-0092-H1,0.8947365,-25.035961,-1
SE-01-0809-H1,-3.5548942,-7.900911,-1
UK-01-0551-H1,-1.7076824,3.0183182,-1
DE-03-1472-H1,-1.8064442,8.738729,9
CZ-01-0534-H1,-1.8020328,8.730965,9
DK-01-1006-H1,-1.8178962,8.7543955,9
PL-01-0216-H2,-4.122243,-9.094709,-1
NY-01-0403-H1,-1.817848,8.75433,9
FR-01-0922-H1,-1.7983594,8.7241535,9
DE-03-1728-H1,4.2947965,-23.67586,-1
GR-01-1127-H1,11.579183,-1.9959106,-1
DE-03-1860-H1,-1.8019751,8.730879,9
GR-01-1134-H1,-19.881182,-11.886822,4
DE-03-1722-H1,1.1548061,-21.033688,25
DE-03-2323-H1,-1.8026277,8.731895,9
SR-01-0054-H1,-1.8075637,8.740048,9
FR-01-0355-H1,6.5195427,-19.21712,26
NL-01-1241-H1,-5.4997983,-18.551981,21
FR-01-1154-H1,-19.881182,-11.886822,4
DE-02-3518-H1,-14.828729,-7.9154286,5
DE-03-3580-H1,-1.806271,8.738693,9
US-01-0676-H1,-1.8010628,8.729874,9
IT-05-0207-H1,-1.801653,8.730577,9
DK-01-0773-H1,2.8057318,3.061751,12
DE-02-5098-H1,-1.8015789,8.730471,9
GR-01-1107-H1,-1.8015789,8.730471,9
DE-01-0302-H1,-15.475472,-8.626649,5
DE-02-0860-H1,-16.05301,-8.689171,5
DE-02-4884-H1,-1.8015789,8.730471,9
AT-01-0049-H1,-1.8527724,8.800463,9
FR-01-0002-H1,-18.932741,-8.667879,5
DK-01-1380-H1,-0.37892494,-10.619649,23
DK-01-1495-H1,-1.7962496,8.721609,9
DE-02-0774-H1,4.52988,-9.42424,23
FR-01-0193-H1,-1.8393838,8.783419,9
ES-01-0016-H1,1.9345844,-14.281043,18
DK-01-0504-H1,-19.881182,-11.886822,4
NL-01-0649-H1,-1.8487751,8.795379,9
PL-01-0069-H1,1.7449772,-24.571184,-1
GR-02-0337-H1,14.415895,-2.9795017,-1
GR-02-0159-H1,-1.7959464,8.721149,9
DE-03-0018-H1,1.1679198,-21.334839,25
US-01-0987-H1,-1.7968808,8.7223215,9
SE-01-0327-H1,1.2897836,6.6133246,-1
DE-02-4958-H1,-1.795625,8.720913,9
FR-01-0634-H1,11.3327265,-4.564165,-1
RU-01-0442-H1,-1.7957062,8.720876,9
NL-01-0381-H1,-1.7960895,8.721344,9
ES-01-0089-H1,-1.7985934,8.724081,9
IT-05-0191-H1,-1.7965248,8.721982,9
US-01-1120-H1,-1.798214,8.724079,9
UK-02-0143-H1,-1.7982302,8.723806,9
IT-02-0111-H1,6.2904086,-2.5738301,-1
MK-01-0102-H1,8.976856,-13.878867,27
GR-01-0154-H1,-1.7978146,8.723523,9
DE-02-2688-H1,-14.828729,-7.9154286,5
DE-02-1594-H1,4.691972,2.288357,12
FR-01-0438-H1,-4.794709,-11.835015,-1
DE-03-1650-H1,-4.8321257,-17.584515,-1
GR-01-0694-H1,-1.7969176,8.722477,9
DK-01-1235-H1,-1.7977431,8.723418,9
IT-01-0027-H1,-1.2194347,4.667585,-1
ES-01-0447-H1,-1.7981944,8.723645,9
US-01-0929-H1,-1.8549405,8.803218,9
GR-03-0249-H1,-1.8014791,8.730444,9
GR-01-0465-H1,-1.8543283,8.802361,9
UK-03-0076-H1,-5.9489794,4.638811,-1
UK-01-0122-H1,-1.8536047,8.801251,9
IT-08-0024-H1,-1.279668,-5.613826,15
GR-03-0143-H1,0.7639849,-9.754911,23
HU-01-0227-H1,0.08144989,-21.092772,25
UK-02-0217-H1,5.8956366,3.5818734,12
DK-01-1231-H1,-1.847677,8.793965,9
NL-01-0692-H1,8.877333,-18.09012,-1
GR-01-0139-H1,-1.844536,8.78991,9
GR-01-0761-H1,-3.1601844,-20.547346,22
DE-03-2076-H1,-19.423935,-13.581463,4
DE-02-4081-H1,-1.8438642,8.788921,9
SE-01-0522-H1,-1.845258,8.790806,9
GR-03-0463-H1,4.3990526,-22.860495,-1
DE-03-4237-H1,-1.854705,8.802989,9
NL-01-0472-H1,-1.8605766,8.809828,9
DE-02-1565-H1,5.252852,4.2686825,12
GR-01-0422-H1,-1.8545984,8.80247,9
PL-01-0204-H1,-3.2259758,-20.568558,22
SR-01-0200-H1,-19.423935,-13.581463,4
GR-03-0448-H1,-1.8542186,8.802116,9
US-01-0613-H1,-1.8527898,8.80037,9
DE-03-3725-H2,-4.2634463,-18.270111,-1
DE-02-4918-H1,-1.8640712,8.813866,9
AT-01-0152-H2,-1.8554329,8.803832,9
MK-01-0060-H1,5.3001513,-18.7177,-1
DE-03-2561-H1,-1.8549157,8.803155,9
DE-02-1051-H1,-6.379143,-0.02977075,-1
SE-01-0880-H1,-0.35816592,-2.3038373,14
UK-03-0160-H1,-1.8549157,8.803155,9
NY-01-1340-H1,-1.8605883,8.809832,9
NL-01-0624-H1,2.9367201,-15.353666,18
SR-01-0153-H1,-1.8621432,8.811688,9
DE-03-1485-H1,2.4488194,-14.372666,18
DE-02-3621-H1,-1.8623161,8.811899,9
NL-01-1324-H1,-1.8622425,8.811803,9
DE-02-2264-H1,-0.47278684,2.3052344,-1
DE-03-3182-H1,-1.8545599,8.802408,9
IT-07-0245-H1,-1.8453625,8.790872,9
SE-01-1006-H1,-1.8453625,8.790872,9
DE-03-4359-H1,-1.8453625,8.790872,9
DE-02-2729-H1,2.0458744,-15.526548,18
DE-03-1023-H1,-1.2796673,-5.613828,15
DE-03-1464-H1,-19.423935,-13.581463,4
CZ-01-0657-H1,1.9858993,-13.965585,18
UK-03-0518-H1,-1.8453625,8.790872,9
DE-02-4021-H1,12.610694,-13.763845,28
RU-01-0684-H1,7.673263,-7.4801264,23
NY-01-1252-H1,-1.815497,8.751602,9
NY-01-0995-H2,2.0386977,-4.4543967,17
IT-02-0058-H1,6.9812784,-17.57365,-1
DE-02-4703-H1,6.2065554,-11.724728,-1
NL-01-1230-H1,-1.815497,8.751602,9
CZ-01-1872-H2,4.1116014,4.8525276,12
DK-01-0163-H1,-1.8385886,8.782213,9
UK-03-0536-H1,-5.4997983,-18.551981,21
GR-03-0440-H1,-6.2475257,-10.092627,-1
DE-03-3540-H1,-1.8372618,8.780594,9
NL-01-1218-H1,-3.930938,-20.333448,22
AT-01-0199-H1,-1.8160186,8.75218,9
DE-02-3211-H1,-1.8153545,8.751375,9
FR-01-1257-H1,8.542531,-6.7336164,23
FR-01-0130-H1,7.7935786,1.7419678,-1
GR-03-0208-H1,3.4245417,-22.377981,-1
GR-02-0042-H1,-1.81771,8.754086,9
PL-01-0210-H1,-5.4997983,-18.551981,21
GR-01-0234-H1,-1.8436356,8.788318,9
